"","V1","V2"
"608","TT_FcgR3b","PRN_FcgR3b"
"609","TT_FcgR3b","FHA_IgG4"
"610","TT_FcgR3b","TT_ADCP"
"611","TT_FcgR3b","TT_IgG"
"612","TT_FcgR3b","ACT_IgG2"
"613","TT_FcgR3b","DT_IgG4"
"614","TT_FcgR3b","IPV3_IgG4"
"615","TT_FcgR3b","FHA_IgG2"
"616","TT_FcgR3b","FHA_IgG3"
"617","TT_FcgR3b","IPV2_FcgR3b"
"618","TT_FcgR3b","IPV3_IgG1"
"619","TT_FcgR3b","IPV1_IgG1"
"620","TT_FcgR3b","PT_ADCP"
"621","TT_FcgR3b","IPV3_IgG3"
"622","TT_FcgR3b","PRN_IgG1"
"623","TT_FcgR3b","DT_IgG1"
"624","TT_FcgR3b","PRN_ADCP"
"625","TT_FcgR3b","PT_IgG"
"626","PRN_IgG3","PRN_IgG"
"627","PRN_IgG3","FIM_FcgR3b"
"628","PRN_IgG3","PRN_IgG4"
"629","PRN_IgG3","DT_IgG3"
"630","PRN_IgG3","FIM_FcgR2a"
"631","PRN_IgG3","PT_IgG3"
"632","PRN_IgG3","FIM_IgG3"
"633","PRN_IgG3","IPV2_IgG1"
"634","PRN_IgG3","PRN_FcgR3b"
"635","PRN_IgG3","FHA_IgG2"
"636","PRN_IgG3","FHA_IgG3"
"637","PRN_IgG3","IPV2_FcgR3b"
"638","PRN_IgG3","IPV3_IgG3"
"639","PRN_IgG3","ACT_IgG3"
"640","PRN_IgG3","PT_IgG"
"641","PRN_IgG","ACT_IgG1"
"642","PRN_IgG","FIM_IgG1"
"643","PRN_IgG","ACT_FcgR3b"
"644","PRN_IgG","FIM_FcgR3b"
"645","PRN_IgG","PT_IgG4"
"646","PRN_IgG","PRN_IgG4"
"647","PRN_IgG","PRN_ADCD"
"648","PRN_IgG","DT_IgG"
"649","PRN_IgG","DT_IgG3"
"650","PRN_IgG","FHA_IgG1"
"651","PRN_IgG","TT_FcgR2a"
"652","PRN_IgG","PT_IgG1"
"653","PRN_IgG","FIM_FcgR2a"
"654","PRN_IgG","FIM_IgG3"
"655","PRN_IgG","TT_IgG"
"656","PRN_IgG","ACT_IgG2"
"657","PRN_IgG","ACT_ADCD"
"658","PRN_IgG","DT_IgG4"
"659","PRN_IgG","FHA_IgG3"
"660","PRN_IgG","IPV2_FcgR3b"
"661","PRN_IgG","PRN_IgG2"
"662","PRN_IgG","PRN_IgG1"
"663","PRN_IgG","IPV2_IgG3"
"664","PRN_IgG","PT_IgG"
"665","PRN_IgG","PT_ADCD"
"666","DT_ADCP","FIM_IgG1"
"667","DT_ADCP","FIM_FcgR3b"
"668","DT_ADCP","DT_ADNP"
"669","DT_ADCP","PT_IgG1"
"670","DT_ADCP","TT_ADCP"
"671","DT_ADCP","PT_ADNP"
"672","DT_ADCP","PT_ADCP"
"673","DT_ADCP","PRN_ADCP"
"674","IPV3_FcgR3b","PT_IgG2"
"675","IPV3_FcgR3b","ACT_FcgR3b"
"676","IPV3_FcgR3b","FIM_FcgR3b"
"677","IPV3_FcgR3b","DT_ADCD"
"678","IPV3_FcgR3b","IPV2_FcgR2a"
"679","IPV3_FcgR3b","TT_IgG1"
"680","IPV3_FcgR3b","PT_IgG1"
"681","IPV3_FcgR3b","FIM_FcgR2a"
"682","IPV3_FcgR3b","IPV2_IgG1"
"683","IPV3_FcgR3b","FHA_IgG4"
"684","IPV3_FcgR3b","ACT_IgG2"
"685","IPV3_FcgR3b","DT_IgG4"
"686","IPV3_FcgR3b","IPV2_FcgR3b"
"687","IPV3_FcgR3b","IPV3_IgG1"
"688","IPV3_FcgR3b","IPV1_IgG1"
"689","IPV3_FcgR3b","PT_ADCP"
"690","IPV3_FcgR3b","IPV3_IgG3"
"691","IPV3_FcgR3b","PRN_IgG1"
"692","IPV3_FcgR3b","IPV2_IgG3"
"693","IPV3_FcgR3b","DT_IgG1"
"694","IPV3_FcgR3b","PT_ADCD"
"695","PT_IgG2","IPV1_ADCD"
"696","PT_IgG2","FIM_FcgR3b"
"697","PT_IgG2","DT_IgG3"
"698","PT_IgG2","TT_FcgR2a"
"699","PT_IgG2","PT_IgG1"
"700","PT_IgG2","PT_IgG3"
"701","PT_IgG2","FIM_IgG3"
"702","PT_IgG2","PRN_FcgR3b"
"703","PT_IgG2","DT_IgG2"
"704","PT_IgG2","ACT_ADCD"
"705","PT_IgG2","DT_IgG4"
"706","PT_IgG2","FHA_IgG2"
"707","PT_IgG2","FHA_IgG3"
"708","PT_IgG2","IPV2_FcgR3b"
"709","PT_IgG2","PT_ADCP"
"710","PT_IgG2","PRN_IgG2"
"711","PT_IgG2","IPV2_IgG3"
"712","PT_IgG2","PT_IgG"
"713","ACT_IgG1","FIM_IgG1"
"714","ACT_IgG1","ACT_FcgR3b"
"715","ACT_IgG1","FIM_FcgR3b"
"716","ACT_IgG1","DT_ADCD"
"717","ACT_IgG1","PT_IgG4"
"718","ACT_IgG1","PRN_ADCD"
"719","ACT_IgG1","IPV1_FcgR2a"
"720","ACT_IgG1","TT_IgG1"
"721","ACT_IgG1","DT_IgG3"
"722","ACT_IgG1","FHA_IgG1"
"723","ACT_IgG1","PT_IgG1"
"724","ACT_IgG1","PT_IgG3"
"725","ACT_IgG1","FIM_IgG3"
"726","ACT_IgG1","IPV2_IgG1"
"727","ACT_IgG1","PRN_FcgR3b"
"728","ACT_IgG1","DT_IgG2"
"729","ACT_IgG1","ACT_IgG2"
"730","ACT_IgG1","ACT_ADCD"
"731","ACT_IgG1","DT_IgG4"
"732","ACT_IgG1","FHA_IgG3"
"733","ACT_IgG1","IPV3_IgG1"
"734","ACT_IgG1","IPV3_IgG3"
"735","ACT_IgG1","ACT_IgG3"
"736","ACT_IgG1","IPV2_IgG3"
"737","FIM_IgG1","ACT_FcgR3b"
"738","FIM_IgG1","FIM_FcgR3b"
"739","FIM_IgG1","PT_IgG4"
"740","FIM_IgG1","PRN_IgG4"
"741","FIM_IgG1","IPV2_FcgR2a"
"742","FIM_IgG1","IPV1_FcgR2a"
"743","FIM_IgG1","TT_IgG1"
"744","FIM_IgG1","FHA_IgG1"
"745","FIM_IgG1","FHA_ADCD"
"746","FIM_IgG1","PT_IgG1"
"747","FIM_IgG1","FIM_FcgR2a"
"748","FIM_IgG1","FIM_IgG3"
"749","FIM_IgG1","DT_IgG2"
"750","FIM_IgG1","FHA_IgG4"
"751","FIM_IgG1","FIM_IgG2"
"752","FIM_IgG1","ACT_ADCD"
"753","FIM_IgG1","DT_IgG4"
"754","FIM_IgG1","IPV3_IgG4"
"755","FIM_IgG1","FHA_IgG3"
"756","FIM_IgG1","PRN_IgG1"
"757","FIM_IgG1","ACT_IgG3"
"758","FIM_IgG1","DT_IgG1"
"759","FIM_IgG1","PT_IgG"
"760","ACT_FcgR3b","IPV1_FcgR2a"
"761","ACT_FcgR3b","TT_IgG1"
"762","ACT_FcgR3b","FHA_ADCD"
"763","ACT_FcgR3b","FIM_FcgR2a"
"764","ACT_FcgR3b","PRN_FcgR3b"
"765","ACT_FcgR3b","DT_IgG2"
"766","ACT_FcgR3b","DT_IgG4"
"767","ACT_FcgR3b","PT_ADCP"
"768","ACT_FcgR3b","PT_ADCD"
"769","IPV1_ADCD","FIM_FcgR3b"
"770","IPV1_ADCD","PRN_ADCD"
"771","IPV1_ADCD","IPV1_FcgR2a"
"772","IPV1_ADCD","TT_IgG1"
"773","IPV1_ADCD","FHA_ADCD"
"774","IPV1_ADCD","FIM_FcgR2a"
"775","IPV1_ADCD","FHA_IgG4"
"776","IPV1_ADCD","ACT_ADCD"
"777","IPV1_ADCD","IPV3_IgG1"
"778","IPV1_ADCD","IPV1_IgG1"
"779","IPV1_ADCD","IPV3_IgG3"
"780","IPV1_ADCD","PT_ADCD"
"781","FIM_FcgR3b","PT_IgG4"
"782","FIM_FcgR3b","PRN_IgG4"
"783","FIM_FcgR3b","IPV2_FcgR2a"
"784","FIM_FcgR3b","TT_IgG1"
"785","FIM_FcgR3b","FHA_ADCD"
"786","FIM_FcgR3b","TT_FcgR2a"
"787","FIM_FcgR3b","FIM_FcgR2a"
"788","FIM_FcgR3b","PT_IgG3"
"789","FIM_FcgR3b","FIM_IgG3"
"790","FIM_FcgR3b","IPV2_IgG1"
"791","FIM_FcgR3b","PRN_FcgR3b"
"792","FIM_FcgR3b","DT_IgG2"
"793","FIM_FcgR3b","FIM_IgG2"
"794","FIM_FcgR3b","DT_IgG4"
"795","FIM_FcgR3b","PT_ADNP"
"796","FIM_FcgR3b","IPV3_IgG4"
"797","FIM_FcgR3b","FHA_IgG2"
"798","FIM_FcgR3b","IPV2_FcgR3b"
"799","FIM_FcgR3b","IPV3_IgG3"
"800","FIM_FcgR3b","ACT_IgG3"
"801","FIM_FcgR3b","IPV2_IgG3"
"802","FIM_FcgR3b","DT_IgG1"
"803","FIM_FcgR3b","PT_IgG"
"804","DT_ADCD","PRN_ADCD"
"805","DT_ADCD","FHA_ADCD"
"806","DT_ADCD","ACT_IgG3"
"807","DT_ADCD","PT_ADCD"
"808","PT_IgG4","PRN_IgG4"
"809","PT_IgG4","DT_IgG3"
"810","PT_IgG4","FHA_IgG1"
"811","PT_IgG4","FHA_ADCD"
"812","PT_IgG4","FIM_FcgR2a"
"813","PT_IgG4","PT_IgG3"
"814","PT_IgG4","FIM_IgG3"
"815","PT_IgG4","PRN_FcgR3b"
"816","PT_IgG4","FHA_IgG4"
"817","PT_IgG4","FIM_IgG2"
"818","PT_IgG4","TT_ADCP"
"819","PT_IgG4","ACT_ADCD"
"820","PT_IgG4","DT_IgG4"
"821","PT_IgG4","PT_ADNP"
"822","PT_IgG4","IPV3_IgG4"
"823","PT_IgG4","FHA_IgG2"
"824","PT_IgG4","IPV2_FcgR3b"
"825","PT_IgG4","IPV3_IgG1"
"826","PT_IgG4","PT_IgG"
"827","PT_IgG4","PT_ADCD"
"828","PRN_IgG4","PT_IgG3"
"829","PRN_IgG4","PRN_FcgR3b"
"830","PRN_IgG4","FHA_IgG4"
"831","PRN_IgG4","DT_IgG4"
"832","PRN_IgG4","FHA_IgG3"
"833","PRN_IgG4","IPV2_IgG3"
"834","IPV2_FcgR2a","IPV1_FcgR2a"
"835","IPV2_FcgR2a","FHA_IgG1"
"836","IPV2_FcgR2a","FIM_FcgR2a"
"837","IPV2_FcgR2a","IPV2_IgG1"
"838","IPV2_FcgR2a","PRN_FcgR3b"
"839","IPV2_FcgR2a","DT_IgG4"
"840","IPV2_FcgR2a","IPV2_FcgR3b"
"841","IPV2_FcgR2a","IPV3_IgG3"
"842","IPV2_FcgR2a","ACT_IgG3"
"843","IPV2_FcgR2a","IPV2_IgG3"
"844","PRN_ADCD","FHA_ADCD"
"845","PRN_ADCD","DT_ADNP"
"846","PRN_ADCD","IPV2_IgG1"
"847","PRN_ADCD","ACT_ADCD"
"848","PRN_ADCD","DT_IgG4"
"849","PRN_ADCD","IPV3_IgG1"
"850","PRN_ADCD","IPV1_IgG1"
"851","PRN_ADCD","ACT_IgG3"
"852","PRN_ADCD","PT_IgG"
"853","PRN_ADCD","PT_ADCD"
"854","DT_IgG","TT_IgG"
"855","DT_IgG","DT_IgG1"
"856","DT_IgG","PT_IgG"
"857","IPV1_FcgR2a","TT_IgG1"
"858","IPV1_FcgR2a","DT_IgG3"
"859","IPV1_FcgR2a","FHA_ADCD"
"860","IPV1_FcgR2a","TT_FcgR2a"
"861","IPV1_FcgR2a","IPV3_IgG4"
"862","IPV1_FcgR2a","IPV2_FcgR3b"
"863","IPV1_FcgR2a","IPV1_IgG1"
"864","IPV1_FcgR2a","IPV3_IgG3"
"865","IPV1_FcgR2a","PRN_IgG2"
"866","IPV1_FcgR2a","IPV2_IgG3"
"867","IPV1_FcgR2a","PT_IgG"
"868","IPV1_FcgR2a","PT_ADCD"
"869","TT_IgG1","TT_FcgR2a"
"870","TT_IgG1","PT_IgG1"
"871","TT_IgG1","IPV2_IgG1"
"872","TT_IgG1","PRN_FcgR3b"
"873","TT_IgG1","TT_ADCP"
"874","TT_IgG1","TT_IgG"
"875","TT_IgG1","PT_ADNP"
"876","TT_IgG1","IPV3_IgG1"
"877","TT_IgG1","IPV1_IgG1"
"878","TT_IgG1","PT_ADCP"
"879","TT_IgG1","PRN_IgG1"
"880","TT_IgG1","DT_IgG1"
"881","TT_IgG1","PT_ADCD"
"882","DT_IgG3","PT_IgG1"
"883","DT_IgG3","PT_IgG3"
"884","DT_IgG3","FIM_IgG3"
"885","DT_IgG3","IPV2_IgG1"
"886","DT_IgG3","DT_IgG2"
"887","DT_IgG3","FHA_IgG4"
"888","DT_IgG3","TT_ADCP"
"889","DT_IgG3","DT_IgG4"
"890","DT_IgG3","PT_ADNP"
"891","DT_IgG3","FHA_IgG3"
"892","DT_IgG3","IPV1_IgG1"
"893","DT_IgG3","ACT_IgG3"
"894","DT_IgG3","DT_IgG1"
"895","FHA_IgG1","FHA_ADCD"
"896","FHA_IgG1","TT_FcgR2a"
"897","FHA_IgG1","PT_IgG1"
"898","FHA_IgG1","FIM_FcgR2a"
"899","FHA_IgG1","PT_IgG3"
"900","FHA_IgG1","IPV2_IgG1"
"901","FHA_IgG1","PRN_FcgR3b"
"902","FHA_IgG1","TT_IgG"
"903","FHA_IgG1","DT_IgG4"
"904","FHA_IgG1","FHA_IgG2"
"905","FHA_IgG1","FHA_IgG3"
"906","FHA_IgG1","IPV2_FcgR3b"
"907","FHA_IgG1","IPV1_IgG1"
"908","FHA_IgG1","PRN_IgG1"
"909","FHA_IgG1","IPV2_IgG3"
"910","FHA_IgG1","DT_IgG1"
"911","FHA_IgG1","PT_IgG"
"912","FHA_ADCD","TT_FcgR2a"
"913","FHA_ADCD","PT_IgG3"
"914","FHA_ADCD","PRN_FcgR3b"
"915","FHA_ADCD","FHA_IgG4"
"916","FHA_ADCD","ACT_ADCD"
"917","FHA_ADCD","IPV3_IgG4"
"918","FHA_ADCD","FHA_IgG2"
"919","FHA_ADCD","FHA_IgG3"
"920","FHA_ADCD","IPV2_FcgR3b"
"921","FHA_ADCD","IPV3_IgG1"
"922","FHA_ADCD","IPV1_IgG1"
"923","FHA_ADCD","PT_ADCP"
"924","FHA_ADCD","ACT_IgG3"
"925","FHA_ADCD","PT_IgG"
"926","FHA_ADCD","PT_ADCD"
"927","TT_FcgR2a","DT_ADNP"
"928","TT_FcgR2a","FIM_FcgR2a"
"929","TT_FcgR2a","PT_IgG3"
"930","TT_FcgR2a","IPV2_IgG1"
"931","TT_FcgR2a","TT_ADCP"
"932","TT_FcgR2a","DT_IgG4"
"933","TT_FcgR2a","PT_ADNP"
"934","TT_FcgR2a","IPV3_IgG4"
"935","TT_FcgR2a","FHA_IgG2"
"936","TT_FcgR2a","DT_IgG1"
"937","TT_FcgR2a","PT_IgG"
"938","DT_ADNP","PT_IgG1"
"939","DT_ADNP","FHA_IgG4"
"940","DT_ADNP","TT_ADCP"
"941","DT_ADNP","PT_ADNP"
"942","DT_ADNP","PRN_ADCP"
"943","DT_ADNP","PT_ADCD"
"944","PT_IgG1","PT_IgG3"
"945","PT_IgG1","IPV2_IgG1"
"946","PT_IgG1","PRN_FcgR3b"
"947","PT_IgG1","DT_IgG2"
"948","PT_IgG1","TT_IgG"
"949","PT_IgG1","IPV2_FcgR3b"
"950","PT_IgG1","IPV3_IgG1"
"951","PT_IgG1","IPV1_IgG1"
"952","PT_IgG1","PT_ADCP"
"953","PT_IgG1","IPV3_IgG3"
"954","PT_IgG1","PRN_IgG1"
"955","PT_IgG1","DT_IgG1"
"956","PT_IgG1","PT_IgG"
"957","PT_IgG1","PT_ADCD"
"958","FIM_FcgR2a","PT_IgG3"
"959","FIM_FcgR2a","FIM_IgG3"
"960","FIM_FcgR2a","IPV2_IgG1"
"961","FIM_FcgR2a","DT_IgG2"
"962","FIM_FcgR2a","FIM_IgG2"
"963","FIM_FcgR2a","TT_IgG"
"964","FIM_FcgR2a","ACT_IgG2"
"965","FIM_FcgR2a","ACT_ADCD"
"966","FIM_FcgR2a","DT_IgG4"
"967","FIM_FcgR2a","PT_ADCP"
"968","FIM_FcgR2a","IPV3_IgG3"
"969","FIM_FcgR2a","ACT_IgG3"
"970","FIM_FcgR2a","PRN_ADCP"
"971","FIM_FcgR2a","PT_IgG"
"972","PT_IgG3","FIM_IgG3"
"973","PT_IgG3","FHA_IgG4"
"974","PT_IgG3","IPV3_IgG4"
"975","PT_IgG3","FHA_IgG2"
"976","PT_IgG3","FHA_IgG3"
"977","PT_IgG3","IPV3_IgG3"
"978","PT_IgG3","ACT_IgG3"
"979","PT_IgG3","IPV2_IgG3"
"980","FIM_IgG3","IPV2_IgG1"
"981","FIM_IgG3","FHA_IgG4"
"982","FIM_IgG3","FIM_IgG2"
"983","FIM_IgG3","TT_ADCP"
"984","FIM_IgG3","PT_ADNP"
"985","FIM_IgG3","IPV3_IgG4"
"986","FIM_IgG3","IPV2_FcgR3b"
"987","FIM_IgG3","IPV2_IgG3"
"988","FIM_IgG3","DT_IgG1"
"989","ACT_IgG4","FHA_IgG4"
"990","ACT_IgG4","ACT_IgG2"
"991","ACT_IgG4","DT_IgG4"
"992","ACT_IgG4","ACT_IgG3"
"993","IPV2_IgG1","PRN_FcgR3b"
"994","IPV2_IgG1","FHA_IgG4"
"995","IPV2_IgG1","ACT_ADCD"
"996","IPV2_IgG1","IPV3_IgG4"
"997","IPV2_IgG1","IPV2_FcgR3b"
"998","IPV2_IgG1","IPV3_IgG1"
"999","IPV2_IgG1","IPV1_IgG1"
"1000","IPV2_IgG1","IPV3_IgG3"
"1001","IPV2_IgG1","PRN_IgG1"
"1002","IPV2_IgG1","IPV2_IgG3"
"1003","IPV2_IgG1","DT_IgG1"
"1004","PRN_FcgR3b","DT_IgG2"
"1005","PRN_FcgR3b","FHA_IgG4"
"1006","PRN_FcgR3b","TT_ADCP"
"1007","PRN_FcgR3b","FHA_IgG2"
"1008","PRN_FcgR3b","FHA_IgG3"
"1009","PRN_FcgR3b","IPV2_FcgR3b"
"1010","PRN_FcgR3b","PRN_IgG1"
"1011","PRN_FcgR3b","IPV2_IgG3"
"1012","PRN_FcgR3b","DT_IgG1"
"1013","PRN_FcgR3b","PT_IgG"
"1014","DT_IgG2","DT_IgG4"
"1015","DT_IgG2","IPV3_IgG4"
"1016","DT_IgG2","FHA_IgG2"
"1017","DT_IgG2","PRN_IgG2"
"1018","DT_IgG2","IPV2_IgG3"
"1019","DT_IgG2","DT_IgG1"
"1020","FHA_IgG4","ACT_ADCD"
"1021","FHA_IgG4","DT_IgG4"
"1022","FHA_IgG4","FHA_IgG2"
"1023","FHA_IgG4","FHA_IgG3"
"1024","FHA_IgG4","IPV3_IgG2"
"1025","FHA_IgG4","IPV1_IgG1"
"1026","FHA_IgG4","PRN_IgG2"
"1027","FHA_IgG4","PRN_IgG1"
"1028","FHA_IgG4","ACT_IgG3"
"1029","FHA_IgG4","DT_IgG1"
"1030","FIM_IgG2","DT_IgG4"
"1031","FIM_IgG2","IPV3_IgG4"
"1032","FIM_IgG2","FHA_IgG2"
"1033","FIM_IgG2","IPV2_FcgR3b"
"1034","FIM_IgG2","IPV3_IgG1"
"1035","FIM_IgG2","IPV2_IgG3"
"1036","TT_ADCP","TT_IgG"
"1037","TT_ADCP","PT_ADNP"
"1038","TT_ADCP","PT_ADCP"
"1039","TT_ADCP","PRN_ADCP"
"1040","TT_IgG","IPV2_FcgR3b"
"1041","TT_IgG","PT_IgG"
"1042","ACT_IgG2","FHA_IgG2"
"1043","ACT_IgG2","ACT_IgG3"
"1044","ACT_IgG2","PT_IgG"
"1045","ACT_ADCD","DT_IgG4"
"1046","ACT_ADCD","IPV3_IgG1"
"1047","ACT_ADCD","IPV1_IgG1"
"1048","ACT_ADCD","DT_IgG1"
"1049","ACT_ADCD","PT_IgG"
"1050","DT_IgG4","PT_ADNP"
"1051","DT_IgG4","FHA_IgG3"
"1052","DT_IgG4","IPV3_IgG3"
"1053","DT_IgG4","PRN_IgG2"
"1054","DT_IgG4","PRN_IgG1"
"1055","DT_IgG4","PRN_ADCP"
"1056","DT_IgG4","PT_IgG"
"1057","PT_ADNP","FHA_IgG3"
"1058","PT_ADNP","IPV2_FcgR3b"
"1059","PT_ADNP","PT_ADCP"
"1060","PT_ADNP","PRN_ADCP"
"1061","PT_ADNP","PT_IgG"
"1062","IPV3_IgG4","FHA_IgG3"
"1063","IPV3_IgG4","IPV3_IgG3"
"1064","IPV3_IgG4","DT_IgG1"
"1065","FHA_IgG2","IPV2_FcgR3b"
"1066","FHA_IgG2","IPV3_IgG3"
"1067","FHA_IgG2","PRN_IgG2"
"1068","FHA_IgG2","IPV2_IgG3"
"1069","FHA_IgG2","PT_IgG"
"1070","FHA_IgG3","IPV3_IgG1"
"1071","FHA_IgG3","IPV1_IgG1"
"1072","FHA_IgG3","IPV3_IgG3"
"1073","FHA_IgG3","ACT_IgG3"
"1074","FHA_IgG3","IPV2_IgG3"
"1075","FHA_IgG3","PT_IgG"
"1076","IPV2_FcgR3b","IPV3_IgG1"
"1077","IPV2_FcgR3b","IPV1_IgG1"
"1078","IPV2_FcgR3b","IPV3_IgG3"
"1079","IPV2_FcgR3b","IPV2_IgG3"
"1080","IPV2_FcgR3b","DT_IgG1"
"1081","IPV2_FcgR3b","PT_IgG"
"1082","IPV3_IgG1","IPV3_IgG2"
"1083","IPV3_IgG1","IPV1_IgG1"
"1084","IPV3_IgG1","ACT_IgG3"
"1085","IPV3_IgG1","IPV2_IgG3"
"1086","IPV3_IgG1","DT_IgG1"
"1087","IPV3_IgG2","IPV3_IgG3"
"1088","IPV1_IgG1","IPV3_IgG3"
"1089","IPV1_IgG1","PRN_IgG2"
"1090","IPV1_IgG1","PRN_IgG1"
"1091","IPV1_IgG1","DT_IgG1"
"1092","PT_ADCP","PRN_ADCP"
"1093","PT_ADCP","PT_IgG"
"1094","IPV3_IgG3","ACT_IgG3"
"1095","IPV3_IgG3","IPV2_IgG3"
"1096","IPV3_IgG3","PT_ADCD"
"1097","PRN_IgG2","PRN_IgG1"
"1098","PRN_IgG1","DT_IgG1"
"1099","PRN_IgG1","PT_IgG"
"1100","ACT_IgG3","DT_IgG1"
"1101","ACT_IgG3","PT_ADCD"
"1102","DT_IgG1","PT_IgG"
"1103","PT_IgG","PT_ADCD"
