"","V1","V2"
"608","TT_FcgR3b","FHA_IgG1"
"609","TT_FcgR3b","TT_FcgR2a"
"610","TT_FcgR3b","DT_ADNP"
"611","TT_FcgR3b","PT_IgG1"
"612","TT_FcgR3b","IPV2_IgG1"
"613","TT_FcgR3b","PRN_FcgR3b"
"614","TT_FcgR3b","FHA_IgG4"
"615","TT_FcgR3b","TT_ADCP"
"616","TT_FcgR3b","TT_IgG"
"617","TT_FcgR3b","ACT_IgG2"
"618","TT_FcgR3b","DT_IgG4"
"619","TT_FcgR3b","IPV3_IgG4"
"620","TT_FcgR3b","FHA_IgG2"
"621","TT_FcgR3b","FHA_IgG3"
"622","TT_FcgR3b","IPV2_FcgR3b"
"623","TT_FcgR3b","IPV3_IgG1"
"624","TT_FcgR3b","IPV1_IgG1"
"625","TT_FcgR3b","PT_ADCP"
"626","TT_FcgR3b","IPV3_IgG3"
"627","TT_FcgR3b","PRN_IgG1"
"628","TT_FcgR3b","DT_IgG1"
"629","TT_FcgR3b","PRN_ADCP"
"630","TT_FcgR3b","PT_IgG"
"631","PRN_IgG3","PRN_IgG"
"632","PRN_IgG3","FIM_FcgR3b"
"633","PRN_IgG3","PRN_IgG4"
"634","PRN_IgG3","DT_IgG3"
"635","PRN_IgG3","FIM_FcgR2a"
"636","PRN_IgG3","PT_IgG3"
"637","PRN_IgG3","FIM_IgG3"
"638","PRN_IgG3","IPV2_IgG1"
"639","PRN_IgG3","PRN_FcgR3b"
"640","PRN_IgG3","FHA_IgG2"
"641","PRN_IgG3","FHA_IgG3"
"642","PRN_IgG3","IPV2_FcgR3b"
"643","PRN_IgG3","IPV3_IgG3"
"644","PRN_IgG3","ACT_IgG3"
"645","PRN_IgG3","PT_IgG"
"646","PRN_IgG","ACT_IgG1"
"647","PRN_IgG","FIM_IgG1"
"648","PRN_IgG","ACT_FcgR3b"
"649","PRN_IgG","FIM_FcgR3b"
"650","PRN_IgG","PT_IgG4"
"651","PRN_IgG","PRN_IgG4"
"652","PRN_IgG","PRN_ADCD"
"653","PRN_IgG","DT_IgG"
"654","PRN_IgG","DT_IgG3"
"655","PRN_IgG","FHA_IgG1"
"656","PRN_IgG","TT_FcgR2a"
"657","PRN_IgG","PT_IgG1"
"658","PRN_IgG","FIM_FcgR2a"
"659","PRN_IgG","FIM_IgG3"
"660","PRN_IgG","TT_IgG"
"661","PRN_IgG","ACT_ADCD"
"662","PRN_IgG","DT_IgG4"
"663","PRN_IgG","FHA_IgG3"
"664","PRN_IgG","IPV2_FcgR3b"
"665","PRN_IgG","PRN_IgG2"
"666","PRN_IgG","PRN_IgG1"
"667","PRN_IgG","IPV2_IgG3"
"668","PRN_IgG","PT_IgG"
"669","PRN_IgG","PT_ADCD"
"670","DT_ADCP","FIM_IgG1"
"671","DT_ADCP","FIM_FcgR3b"
"672","DT_ADCP","DT_ADNP"
"673","DT_ADCP","PT_IgG1"
"674","DT_ADCP","TT_ADCP"
"675","DT_ADCP","PT_ADNP"
"676","DT_ADCP","PT_ADCP"
"677","DT_ADCP","PRN_ADCP"
"678","IPV3_FcgR3b","PT_IgG2"
"679","IPV3_FcgR3b","ACT_FcgR3b"
"680","IPV3_FcgR3b","FIM_FcgR3b"
"681","IPV3_FcgR3b","DT_ADCD"
"682","IPV3_FcgR3b","IPV2_FcgR2a"
"683","IPV3_FcgR3b","TT_IgG1"
"684","IPV3_FcgR3b","PT_IgG1"
"685","IPV3_FcgR3b","FIM_FcgR2a"
"686","IPV3_FcgR3b","IPV2_IgG1"
"687","IPV3_FcgR3b","FHA_IgG4"
"688","IPV3_FcgR3b","ACT_IgG2"
"689","IPV3_FcgR3b","DT_IgG4"
"690","IPV3_FcgR3b","IPV2_FcgR3b"
"691","IPV3_FcgR3b","IPV3_IgG1"
"692","IPV3_FcgR3b","IPV1_IgG1"
"693","IPV3_FcgR3b","PT_ADCP"
"694","IPV3_FcgR3b","IPV3_IgG3"
"695","IPV3_FcgR3b","PRN_IgG1"
"696","IPV3_FcgR3b","IPV2_IgG3"
"697","IPV3_FcgR3b","DT_IgG1"
"698","IPV3_FcgR3b","PT_ADCD"
"699","PT_IgG2","IPV1_ADCD"
"700","PT_IgG2","FIM_FcgR3b"
"701","PT_IgG2","DT_IgG3"
"702","PT_IgG2","TT_FcgR2a"
"703","PT_IgG2","PT_IgG1"
"704","PT_IgG2","PT_IgG3"
"705","PT_IgG2","FIM_IgG3"
"706","PT_IgG2","PRN_FcgR3b"
"707","PT_IgG2","DT_IgG2"
"708","PT_IgG2","DT_IgG4"
"709","PT_IgG2","FHA_IgG2"
"710","PT_IgG2","FHA_IgG3"
"711","PT_IgG2","IPV2_FcgR3b"
"712","PT_IgG2","PT_ADCP"
"713","PT_IgG2","PRN_IgG2"
"714","PT_IgG2","IPV2_IgG3"
"715","PT_IgG2","PT_IgG"
"716","ACT_IgG1","FIM_IgG1"
"717","ACT_IgG1","ACT_FcgR3b"
"718","ACT_IgG1","FIM_FcgR3b"
"719","ACT_IgG1","DT_ADCD"
"720","ACT_IgG1","PT_IgG4"
"721","ACT_IgG1","PRN_ADCD"
"722","ACT_IgG1","IPV1_FcgR2a"
"723","ACT_IgG1","TT_IgG1"
"724","ACT_IgG1","DT_IgG3"
"725","ACT_IgG1","FHA_IgG1"
"726","ACT_IgG1","PT_IgG1"
"727","ACT_IgG1","PT_IgG3"
"728","ACT_IgG1","FIM_IgG3"
"729","ACT_IgG1","IPV2_IgG1"
"730","ACT_IgG1","PRN_FcgR3b"
"731","ACT_IgG1","DT_IgG2"
"732","ACT_IgG1","ACT_IgG2"
"733","ACT_IgG1","ACT_ADCD"
"734","ACT_IgG1","DT_IgG4"
"735","ACT_IgG1","FHA_IgG3"
"736","ACT_IgG1","IPV3_IgG1"
"737","ACT_IgG1","IPV3_IgG3"
"738","ACT_IgG1","ACT_IgG3"
"739","ACT_IgG1","IPV2_IgG3"
"740","FIM_IgG1","ACT_FcgR3b"
"741","FIM_IgG1","FIM_FcgR3b"
"742","FIM_IgG1","PT_IgG4"
"743","FIM_IgG1","PRN_IgG4"
"744","FIM_IgG1","IPV2_FcgR2a"
"745","FIM_IgG1","IPV1_FcgR2a"
"746","FIM_IgG1","TT_IgG1"
"747","FIM_IgG1","FHA_IgG1"
"748","FIM_IgG1","FHA_ADCD"
"749","FIM_IgG1","PT_IgG1"
"750","FIM_IgG1","FIM_FcgR2a"
"751","FIM_IgG1","FIM_IgG3"
"752","FIM_IgG1","DT_IgG2"
"753","FIM_IgG1","FHA_IgG4"
"754","FIM_IgG1","FIM_IgG2"
"755","FIM_IgG1","ACT_ADCD"
"756","FIM_IgG1","DT_IgG4"
"757","FIM_IgG1","IPV3_IgG4"
"758","FIM_IgG1","FHA_IgG3"
"759","FIM_IgG1","PRN_IgG1"
"760","FIM_IgG1","ACT_IgG3"
"761","FIM_IgG1","DT_IgG1"
"762","FIM_IgG1","PT_IgG"
"763","ACT_FcgR3b","IPV1_FcgR2a"
"764","ACT_FcgR3b","TT_IgG1"
"765","ACT_FcgR3b","FHA_ADCD"
"766","ACT_FcgR3b","FIM_FcgR2a"
"767","ACT_FcgR3b","PRN_FcgR3b"
"768","ACT_FcgR3b","DT_IgG2"
"769","ACT_FcgR3b","DT_IgG4"
"770","ACT_FcgR3b","PT_ADCP"
"771","IPV1_ADCD","FIM_FcgR3b"
"772","IPV1_ADCD","PRN_ADCD"
"773","IPV1_ADCD","IPV1_FcgR2a"
"774","IPV1_ADCD","TT_IgG1"
"775","IPV1_ADCD","FHA_ADCD"
"776","IPV1_ADCD","FIM_FcgR2a"
"777","IPV1_ADCD","FHA_IgG4"
"778","IPV1_ADCD","ACT_ADCD"
"779","IPV1_ADCD","IPV3_IgG1"
"780","IPV1_ADCD","IPV1_IgG1"
"781","IPV1_ADCD","IPV3_IgG3"
"782","IPV1_ADCD","PT_ADCD"
"783","FIM_FcgR3b","PT_IgG4"
"784","FIM_FcgR3b","PRN_IgG4"
"785","FIM_FcgR3b","IPV2_FcgR2a"
"786","FIM_FcgR3b","TT_IgG1"
"787","FIM_FcgR3b","FHA_ADCD"
"788","FIM_FcgR3b","TT_FcgR2a"
"789","FIM_FcgR3b","FIM_FcgR2a"
"790","FIM_FcgR3b","PT_IgG3"
"791","FIM_FcgR3b","FIM_IgG3"
"792","FIM_FcgR3b","IPV2_IgG1"
"793","FIM_FcgR3b","PRN_FcgR3b"
"794","FIM_FcgR3b","DT_IgG2"
"795","FIM_FcgR3b","FIM_IgG2"
"796","FIM_FcgR3b","DT_IgG4"
"797","FIM_FcgR3b","PT_ADNP"
"798","FIM_FcgR3b","IPV3_IgG4"
"799","FIM_FcgR3b","FHA_IgG2"
"800","FIM_FcgR3b","IPV2_FcgR3b"
"801","FIM_FcgR3b","ACT_IgG3"
"802","FIM_FcgR3b","IPV2_IgG3"
"803","FIM_FcgR3b","DT_IgG1"
"804","FIM_FcgR3b","PT_IgG"
"805","DT_ADCD","PRN_ADCD"
"806","DT_ADCD","FHA_ADCD"
"807","DT_ADCD","ACT_IgG3"
"808","DT_ADCD","PT_ADCD"
"809","PT_IgG4","PRN_IgG4"
"810","PT_IgG4","DT_IgG3"
"811","PT_IgG4","FHA_IgG1"
"812","PT_IgG4","FHA_ADCD"
"813","PT_IgG4","FIM_FcgR2a"
"814","PT_IgG4","PT_IgG3"
"815","PT_IgG4","FIM_IgG3"
"816","PT_IgG4","PRN_FcgR3b"
"817","PT_IgG4","FHA_IgG4"
"818","PT_IgG4","FIM_IgG2"
"819","PT_IgG4","TT_ADCP"
"820","PT_IgG4","ACT_ADCD"
"821","PT_IgG4","DT_IgG4"
"822","PT_IgG4","PT_ADNP"
"823","PT_IgG4","IPV3_IgG4"
"824","PT_IgG4","FHA_IgG2"
"825","PT_IgG4","IPV2_FcgR3b"
"826","PT_IgG4","IPV3_IgG1"
"827","PT_IgG4","PT_IgG"
"828","PT_IgG4","PT_ADCD"
"829","PRN_IgG4","PT_IgG3"
"830","PRN_IgG4","PRN_FcgR3b"
"831","PRN_IgG4","FHA_IgG4"
"832","PRN_IgG4","DT_IgG4"
"833","PRN_IgG4","FHA_IgG3"
"834","PRN_IgG4","IPV2_IgG3"
"835","IPV2_FcgR2a","IPV1_FcgR2a"
"836","IPV2_FcgR2a","FHA_IgG1"
"837","IPV2_FcgR2a","FIM_FcgR2a"
"838","IPV2_FcgR2a","IPV2_IgG1"
"839","IPV2_FcgR2a","PRN_FcgR3b"
"840","IPV2_FcgR2a","DT_IgG4"
"841","IPV2_FcgR2a","IPV2_FcgR3b"
"842","IPV2_FcgR2a","IPV3_IgG3"
"843","IPV2_FcgR2a","ACT_IgG3"
"844","IPV2_FcgR2a","IPV2_IgG3"
"845","PRN_ADCD","FHA_ADCD"
"846","PRN_ADCD","DT_ADNP"
"847","PRN_ADCD","IPV2_IgG1"
"848","PRN_ADCD","ACT_ADCD"
"849","PRN_ADCD","DT_IgG4"
"850","PRN_ADCD","IPV3_IgG1"
"851","PRN_ADCD","IPV1_IgG1"
"852","PRN_ADCD","ACT_IgG3"
"853","PRN_ADCD","PT_IgG"
"854","PRN_ADCD","PT_ADCD"
"855","DT_IgG","TT_IgG"
"856","DT_IgG","DT_IgG1"
"857","DT_IgG","PT_IgG"
"858","IPV1_FcgR2a","TT_IgG1"
"859","IPV1_FcgR2a","DT_IgG3"
"860","IPV1_FcgR2a","FHA_ADCD"
"861","IPV1_FcgR2a","TT_FcgR2a"
"862","IPV1_FcgR2a","IPV3_IgG4"
"863","IPV1_FcgR2a","IPV2_FcgR3b"
"864","IPV1_FcgR2a","IPV1_IgG1"
"865","IPV1_FcgR2a","IPV3_IgG3"
"866","IPV1_FcgR2a","PRN_IgG2"
"867","IPV1_FcgR2a","IPV2_IgG3"
"868","IPV1_FcgR2a","PT_IgG"
"869","IPV1_FcgR2a","PT_ADCD"
"870","TT_IgG1","TT_FcgR2a"
"871","TT_IgG1","PT_IgG1"
"872","TT_IgG1","IPV2_IgG1"
"873","TT_IgG1","PRN_FcgR3b"
"874","TT_IgG1","TT_ADCP"
"875","TT_IgG1","TT_IgG"
"876","TT_IgG1","PT_ADNP"
"877","TT_IgG1","IPV3_IgG1"
"878","TT_IgG1","IPV1_IgG1"
"879","TT_IgG1","PT_ADCP"
"880","TT_IgG1","PRN_IgG1"
"881","TT_IgG1","DT_IgG1"
"882","TT_IgG1","PT_ADCD"
"883","DT_IgG3","PT_IgG1"
"884","DT_IgG3","PT_IgG3"
"885","DT_IgG3","FIM_IgG3"
"886","DT_IgG3","IPV2_IgG1"
"887","DT_IgG3","DT_IgG2"
"888","DT_IgG3","FHA_IgG4"
"889","DT_IgG3","TT_ADCP"
"890","DT_IgG3","DT_IgG4"
"891","DT_IgG3","PT_ADNP"
"892","DT_IgG3","FHA_IgG3"
"893","DT_IgG3","IPV1_IgG1"
"894","DT_IgG3","ACT_IgG3"
"895","DT_IgG3","DT_IgG1"
"896","FHA_IgG1","FHA_ADCD"
"897","FHA_IgG1","TT_FcgR2a"
"898","FHA_IgG1","PT_IgG1"
"899","FHA_IgG1","FIM_FcgR2a"
"900","FHA_IgG1","PT_IgG3"
"901","FHA_IgG1","IPV2_IgG1"
"902","FHA_IgG1","PRN_FcgR3b"
"903","FHA_IgG1","TT_IgG"
"904","FHA_IgG1","DT_IgG4"
"905","FHA_IgG1","FHA_IgG2"
"906","FHA_IgG1","FHA_IgG3"
"907","FHA_IgG1","IPV2_FcgR3b"
"908","FHA_IgG1","IPV1_IgG1"
"909","FHA_IgG1","PRN_IgG1"
"910","FHA_IgG1","IPV2_IgG3"
"911","FHA_IgG1","DT_IgG1"
"912","FHA_IgG1","PT_IgG"
"913","FHA_ADCD","TT_FcgR2a"
"914","FHA_ADCD","PT_IgG3"
"915","FHA_ADCD","PRN_FcgR3b"
"916","FHA_ADCD","FHA_IgG4"
"917","FHA_ADCD","ACT_ADCD"
"918","FHA_ADCD","IPV3_IgG4"
"919","FHA_ADCD","FHA_IgG2"
"920","FHA_ADCD","FHA_IgG3"
"921","FHA_ADCD","IPV2_FcgR3b"
"922","FHA_ADCD","IPV3_IgG1"
"923","FHA_ADCD","IPV1_IgG1"
"924","FHA_ADCD","PT_ADCP"
"925","FHA_ADCD","ACT_IgG3"
"926","FHA_ADCD","PT_IgG"
"927","FHA_ADCD","PT_ADCD"
"928","TT_FcgR2a","DT_ADNP"
"929","TT_FcgR2a","FIM_FcgR2a"
"930","TT_FcgR2a","PT_IgG3"
"931","TT_FcgR2a","IPV2_IgG1"
"932","TT_FcgR2a","TT_ADCP"
"933","TT_FcgR2a","DT_IgG4"
"934","TT_FcgR2a","PT_ADNP"
"935","TT_FcgR2a","IPV3_IgG4"
"936","TT_FcgR2a","FHA_IgG2"
"937","TT_FcgR2a","DT_IgG1"
"938","TT_FcgR2a","PT_IgG"
"939","DT_ADNP","PT_IgG1"
"940","DT_ADNP","FHA_IgG4"
"941","DT_ADNP","TT_ADCP"
"942","DT_ADNP","PT_ADNP"
"943","DT_ADNP","PRN_ADCP"
"944","DT_ADNP","PT_ADCD"
"945","PT_IgG1","PT_IgG3"
"946","PT_IgG1","IPV2_IgG1"
"947","PT_IgG1","PRN_FcgR3b"
"948","PT_IgG1","DT_IgG2"
"949","PT_IgG1","IPV2_FcgR3b"
"950","PT_IgG1","IPV3_IgG1"
"951","PT_IgG1","IPV1_IgG1"
"952","PT_IgG1","PT_ADCP"
"953","PT_IgG1","IPV3_IgG3"
"954","PT_IgG1","PRN_IgG1"
"955","PT_IgG1","DT_IgG1"
"956","PT_IgG1","PT_IgG"
"957","PT_IgG1","PT_ADCD"
"958","FIM_FcgR2a","PT_IgG3"
"959","FIM_FcgR2a","FIM_IgG3"
"960","FIM_FcgR2a","IPV2_IgG1"
"961","FIM_FcgR2a","DT_IgG2"
"962","FIM_FcgR2a","FIM_IgG2"
"963","FIM_FcgR2a","TT_IgG"
"964","FIM_FcgR2a","ACT_IgG2"
"965","FIM_FcgR2a","ACT_ADCD"
"966","FIM_FcgR2a","DT_IgG4"
"967","FIM_FcgR2a","PT_ADCP"
"968","FIM_FcgR2a","IPV3_IgG3"
"969","FIM_FcgR2a","ACT_IgG3"
"970","FIM_FcgR2a","PRN_ADCP"
"971","FIM_FcgR2a","PT_IgG"
"972","PT_IgG3","FIM_IgG3"
"973","PT_IgG3","FHA_IgG4"
"974","PT_IgG3","IPV3_IgG4"
"975","PT_IgG3","FHA_IgG2"
"976","PT_IgG3","FHA_IgG3"
"977","PT_IgG3","IPV3_IgG3"
"978","PT_IgG3","ACT_IgG3"
"979","PT_IgG3","IPV2_IgG3"
"980","FIM_IgG3","IPV2_IgG1"
"981","FIM_IgG3","FHA_IgG4"
"982","FIM_IgG3","FIM_IgG2"
"983","FIM_IgG3","TT_ADCP"
"984","FIM_IgG3","PT_ADNP"
"985","FIM_IgG3","IPV3_IgG4"
"986","FIM_IgG3","IPV2_FcgR3b"
"987","FIM_IgG3","IPV2_IgG3"
"988","FIM_IgG3","DT_IgG1"
"989","ACT_IgG4","FHA_IgG4"
"990","ACT_IgG4","ACT_IgG2"
"991","ACT_IgG4","DT_IgG4"
"992","ACT_IgG4","ACT_IgG3"
"993","IPV2_IgG1","PRN_FcgR3b"
"994","IPV2_IgG1","FHA_IgG4"
"995","IPV2_IgG1","ACT_ADCD"
"996","IPV2_IgG1","IPV3_IgG4"
"997","IPV2_IgG1","IPV2_FcgR3b"
"998","IPV2_IgG1","IPV3_IgG1"
"999","IPV2_IgG1","IPV1_IgG1"
"1000","IPV2_IgG1","IPV3_IgG3"
"1001","IPV2_IgG1","PRN_IgG1"
"1002","IPV2_IgG1","IPV2_IgG3"
"1003","IPV2_IgG1","DT_IgG1"
"1004","PRN_FcgR3b","DT_IgG2"
"1005","PRN_FcgR3b","FHA_IgG4"
"1006","PRN_FcgR3b","TT_ADCP"
"1007","PRN_FcgR3b","FHA_IgG2"
"1008","PRN_FcgR3b","FHA_IgG3"
"1009","PRN_FcgR3b","IPV2_FcgR3b"
"1010","PRN_FcgR3b","PRN_IgG1"
"1011","PRN_FcgR3b","IPV2_IgG3"
"1012","PRN_FcgR3b","DT_IgG1"
"1013","PRN_FcgR3b","PT_IgG"
"1014","DT_IgG2","DT_IgG4"
"1015","DT_IgG2","IPV3_IgG4"
"1016","DT_IgG2","FHA_IgG2"
"1017","DT_IgG2","PRN_IgG2"
"1018","DT_IgG2","IPV2_IgG3"
"1019","DT_IgG2","DT_IgG1"
"1020","FHA_IgG4","ACT_ADCD"
"1021","FHA_IgG4","DT_IgG4"
"1022","FHA_IgG4","FHA_IgG2"
"1023","FHA_IgG4","FHA_IgG3"
"1024","FHA_IgG4","IPV3_IgG2"
"1025","FHA_IgG4","IPV1_IgG1"
"1026","FHA_IgG4","PRN_IgG2"
"1027","FHA_IgG4","PRN_IgG1"
"1028","FHA_IgG4","ACT_IgG3"
"1029","FIM_IgG2","DT_IgG4"
"1030","FIM_IgG2","IPV3_IgG4"
"1031","FIM_IgG2","FHA_IgG2"
"1032","FIM_IgG2","IPV2_FcgR3b"
"1033","FIM_IgG2","IPV3_IgG1"
"1034","FIM_IgG2","IPV2_IgG3"
"1035","TT_ADCP","TT_IgG"
"1036","TT_ADCP","PT_ADNP"
"1037","TT_ADCP","PT_ADCP"
"1038","TT_ADCP","PRN_ADCP"
"1039","TT_IgG","IPV2_FcgR3b"
"1040","TT_IgG","PT_IgG"
"1041","ACT_IgG2","FHA_IgG2"
"1042","ACT_IgG2","ACT_IgG3"
"1043","ACT_IgG2","PT_IgG"
"1044","ACT_ADCD","DT_IgG4"
"1045","ACT_ADCD","IPV3_IgG1"
"1046","ACT_ADCD","IPV1_IgG1"
"1047","ACT_ADCD","DT_IgG1"
"1048","ACT_ADCD","PT_IgG"
"1049","DT_IgG4","PT_ADNP"
"1050","DT_IgG4","FHA_IgG3"
"1051","DT_IgG4","IPV3_IgG3"
"1052","DT_IgG4","PRN_IgG2"
"1053","DT_IgG4","PRN_IgG1"
"1054","DT_IgG4","PRN_ADCP"
"1055","DT_IgG4","PT_IgG"
"1056","PT_ADNP","FHA_IgG3"
"1057","PT_ADNP","IPV2_FcgR3b"
"1058","PT_ADNP","PT_ADCP"
"1059","PT_ADNP","PRN_ADCP"
"1060","PT_ADNP","PT_IgG"
"1061","IPV3_IgG4","FHA_IgG3"
"1062","IPV3_IgG4","IPV3_IgG3"
"1063","IPV3_IgG4","DT_IgG1"
"1064","FHA_IgG2","IPV2_FcgR3b"
"1065","FHA_IgG2","IPV3_IgG3"
"1066","FHA_IgG2","PRN_IgG2"
"1067","FHA_IgG2","IPV2_IgG3"
"1068","FHA_IgG2","PT_IgG"
"1069","FHA_IgG3","IPV3_IgG1"
"1070","FHA_IgG3","IPV1_IgG1"
"1071","FHA_IgG3","IPV3_IgG3"
"1072","FHA_IgG3","ACT_IgG3"
"1073","FHA_IgG3","IPV2_IgG3"
"1074","FHA_IgG3","PT_IgG"
"1075","IPV2_FcgR3b","IPV3_IgG1"
"1076","IPV2_FcgR3b","IPV1_IgG1"
"1077","IPV2_FcgR3b","IPV3_IgG3"
"1078","IPV2_FcgR3b","IPV2_IgG3"
"1079","IPV2_FcgR3b","DT_IgG1"
"1080","IPV2_FcgR3b","PT_IgG"
"1081","IPV3_IgG1","IPV3_IgG2"
"1082","IPV3_IgG1","IPV1_IgG1"
"1083","IPV3_IgG1","ACT_IgG3"
"1084","IPV3_IgG1","IPV2_IgG3"
"1085","IPV3_IgG1","DT_IgG1"
"1086","IPV3_IgG2","IPV3_IgG3"
"1087","IPV1_IgG1","IPV3_IgG3"
"1088","IPV1_IgG1","PRN_IgG2"
"1089","IPV1_IgG1","PRN_IgG1"
"1090","IPV1_IgG1","DT_IgG1"
"1091","PT_ADCP","PRN_ADCP"
"1092","PT_ADCP","PT_IgG"
"1093","IPV3_IgG3","ACT_IgG3"
"1094","IPV3_IgG3","IPV2_IgG3"
"1095","IPV3_IgG3","PT_ADCD"
"1096","PRN_IgG2","PRN_IgG1"
"1097","PRN_IgG1","DT_IgG1"
"1098","PRN_IgG1","PT_IgG"
"1099","ACT_IgG3","DT_IgG1"
"1100","ACT_IgG3","PT_ADCD"
"1101","DT_IgG1","PT_IgG"
"1102","PT_IgG","PT_ADCD"
